Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\imgfolder\IMG\robocam_2017_05_31_18_59_35_124.jpg;0;1;0;0.8355405;99.95622;85.95578;1.212598;52.55063;6.586203E-05
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\imgfolder\IMG\robocam_2017_05_31_18_59_35_171.jpg;0;1;0;0.8882328;99.98894;85.99819;1.227398;52.54521;-0.001053692
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\imgfolder\IMG\robocam_2017_05_31_18_59_35_238.jpg;0;1;0;0.9195718;100.0233;86.04266;1.226142;52.53535;-0.0007499451
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\imgfolder\IMG\robocam_2017_05_31_18_59_35_288.jpg;0;1;0;0.9854241;100.0593;86.08932;1.21469;52.54414;-0.001024972
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\imgfolder\IMG\robocam_2017_05_31_18_59_35_338.jpg;0;1;0;1.012677;100.0842;86.1216;1.21005;52.54775;-0.000389461
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\imgfolder\IMG\robocam_2017_05_31_18_59_35_402.jpg;0;1;0;1.065722;100.1234;86.17224;1.225658;52.52316;-0.0008000888
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\imgfolder\IMG\robocam_2017_05_31_18_59_35_454.jpg;0;1;0;1.111087;100.1643;86.22524;1.237459;52.51693;-0.0009096144
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\imgfolder\IMG\robocam_2017_05_31_18_59_35_504.jpg;0;1;0;1.156659;100.1924;86.26157;1.232899;52.50489;-0.0008020392
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\imgfolder\IMG\robocam_2017_05_31_18_59_35_570.jpg;0;1;0;1.189546;100.2509;86.33727;1.230882;52.46527;-0.0005081125
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\imgfolder\IMG\robocam_2017_05_31_18_59_35_621.jpg;0;1;0;1.236575;100.2815;86.37672;1.237666;52.45787;-0.0008770301
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\imgfolder\IMG\robocam_2017_05_31_18_59_35_670.jpg;0;1;0;1.264337;100.3284;86.43737;1.230858;52.4506;-0.0009076641
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\imgfolder\IMG\robocam_2017_05_31_18_59_35_721.jpg;0;1;0;1.317996;100.361;86.47939;1.24038;52.44489;-0.0008352129
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\imgfolder\IMG\robocam_2017_05_31_18_59_35_773.jpg;0;1;0;1.344759;100.411;86.54398;1.241873;52.42715;-0.0007416232
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\imgfolder\IMG\robocam_2017_05_31_18_59_35_821.jpg;0;1;0;1.391968;100.4454;86.58823;1.24052;52.41753;-0.0008909615
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\imgfolder\IMG\robocam_2017_05_31_18_59_35_869.jpg;0;1;0;1.424588;100.4984;86.6566;1.247621;52.3989;-0.0009251497
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\imgfolder\IMG\robocam_2017_05_31_18_59_35_921.jpg;0;1;0;1.470248;100.5347;86.70338;1.250712;52.38957;-0.0009022802
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\imgfolder\IMG\robocam_2017_05_31_18_59_35_970.jpg;0;1;0;1.501746;100.5906;86.77536;1.252751;52.37811;-0.0009203211
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\imgfolder\IMG\robocam_2017_05_31_18_59_36_024.jpg;0;1;0;1.564827;100.6289;86.82458;1.254961;52.37006;-0.0009436196
